02/04/2015 18:15:05,14010350
03/04/2015 18:15:05,14014125
04/04/2015 18:15:05,14017975
05/04/2015 18:15:05,14021750
06/04/2015 18:15:05,14024975
07/04/2015 18:15:05,14028950
08/04/2015 18:15:05,14031925
09/04/2015 18:15:05,14035500
10/04/2015 18:15:05,14039050
11/04/2015 18:15:05,14042475
12/04/2015 18:15:05,14045875
13/04/2015 18:15:05,14049400
14/04/2015 18:15:05,14053350
15/04/2015 18:15:05,14056425
16/04/2015 18:15:05,14059875
17/04/2015 18:15:05,14063225
18/04/2015 18:15:05,14066550
19/04/2015 18:15:05,14069950
20/04/2015 18:15:05,14074100
21/04/2015 18:15:05,14078075
22/04/2015 18:15:05,14081650
23/04/2015 18:15:05,14085100
24/04/2015 18:15:05,14088100
25/04/2015 18:15:05,14091950
26/04/2015 18:15:05,14095675
27/04/2015 18:15:05,14099125
28/04/2015 18:15:05,14103050
29/04/2015 18:15:05,14106275
30/04/2015 18:15:05,14109600
01/05/2015 18:15:05,14113275
02/05/2015 18:15:05,14116950
03/05/2015 18:15:05,14120400
04/05/2015 18:15:05,14123700
05/05/2015 18:15:05,14127550
06/05/2015 18:15:05,14131125
07/05/2015 18:15:05,14135150
08/05/2015 18:15:05,14138850
09/05/2015 18:15:05,14142000
10/05/2015 18:15:05,14145225
11/05/2015 18:15:05,14148950
12/05/2015 18:15:05,14152900
13/05/2015 18:15:05,14156950
14/05/2015 18:15:05,14160450
15/05/2015 18:15:05,14164575
16/05/2015 18:15:05,14167775
17/05/2015 18:15:05,14172100
18/05/2015 18:15:05,14175525
19/05/2015 18:15:05,14178925
20/05/2015 18:15:05,14182475
21/05/2015 18:15:05,14186300
22/05/2015 18:15:05,14189850
23/05/2015 18:15:05,14192850
24/05/2015 18:15:05,14196375
25/05/2015 18:15:05,14199975
26/05/2015 18:15:05,14203350
27/05/2015 18:15:05,14206975
28/05/2015 18:15:05,14210275
29/05/2015 18:15:05,14214200
30/05/2015 18:15:05,14217300
31/05/2015 18:15:05,14220975
01/06/2015 18:15:05,14224400
02/06/2015 18:15:05,14228050
03/06/2015 18:15:05,14231600
04/06/2015 18:15:05,14235150
