02/04/2015 18:15:05,8.054181491278115
03/04/2015 18:15:05,9.28955001927525
04/04/2015 18:15:05,10.417421297476421
05/04/2015 18:15:05,10.355208723205171
06/04/2015 18:15:05,8.17470207728655
07/04/2015 18:15:05,9.121184048091889
08/04/2015 18:15:05,6.8045489462918916
09/04/2015 18:15:05,7.4665442786576355
10/04/2015 18:15:05,7.394151072389585
11/04/2015 18:15:05,7.875204438687725
12/04/2015 18:15:05,9.093859862292426
13/04/2015 18:15:05,7.598683535647119
14/04/2015 18:15:05,7.556151430688353
15/04/2015 18:15:05,6.4155128436104345
16/04/2015 18:15:05,7.645688669363751
17/04/2015 18:15:05,7.3373417312345115
18/04/2015 18:15:05,7.385296763663868
19/04/2015 18:15:05,8.922834798929477
20/04/2015 18:15:05,8.126467497046765
21/04/2015 18:15:05,7.868562260544796
22/04/2015 18:15:05,7.498772094987551
23/04/2015 18:15:05,7.606258054288937
24/04/2015 18:15:05,6.2991541856595035
25/04/2015 18:15:05,8.956656414326819
26/04/2015 18:15:05,8.707820522392039
27/04/2015 18:15:05,7.051199923204915
28/04/2015 18:15:05,7.802625540316986
29/04/2015 18:15:05,6.25432288505757
30/04/2015 18:15:05,6.886730341018672
01/05/2015 18:15:05,8.185000380098066
02/05/2015 18:15:05,8.958114524560239
03/05/2015 18:15:05,9.677762125597127
04/05/2015 18:15:05,8.313123778155546
05/05/2015 18:15:05,7.9459368841474625
06/05/2015 18:15:05,7.460367678156058
07/05/2015 18:15:05,8.336744754011638
08/05/2015 18:15:05,8.389561205186176
09/05/2015 18:15:05,7.726907422227175
10/05/2015 18:15:05,8.611433140115931
11/05/2015 18:15:05,8.872004253831362
12/05/2015 18:15:05,8.370872019855973
13/05/2015 18:15:05,9.083982875293469
14/05/2015 18:15:05,8.272972695301695
15/05/2015 18:15:05,9.117962217978903
16/05/2015 18:15:05,8.172987798978768
17/05/2015 18:15:05,11.949074061090467
18/05/2015 18:15:05,8.304667824133176
19/05/2015 18:15:05,7.440321868867543
20/05/2015 18:15:05,7.766769127903197
21/05/2015 18:15:05,9.063484123967108
22/05/2015 18:15:05,8.523451402212922
23/05/2015 18:15:05,7.762846213608995
24/05/2015 18:15:05,9.665291831446885
25/05/2015 18:15:05,8.073188240980297
26/05/2015 18:15:05,7.481546213459723
27/05/2015 18:15:05,7.881823541332744
28/05/2015 18:15:05,7.142692875229993
29/05/2015 18:15:05,7.550260986780135
30/05/2015 18:15:05,5.42207829534938
31/05/2015 18:15:05,8.907312806522485
01/06/2015 18:15:05,6.598278029052916
02/06/2015 18:15:05,6.179544906321869
03/06/2015 18:15:05,6.4368649670252545
04/06/2015 18:15:05,6.493516017854115
05/06/2015 18:15:05,7.286407474931632
06/06/2015 18:15:05,8.891128866232048
07/06/2015 18:15:05,10.54103120759837
08/06/2015 18:15:05,8.583004562034093
09/06/2015 18:15:05,8.09099997405585
10/06/2015 18:15:05,6.802739283352372
11/06/2015 18:15:05,7.123598647989964
12/06/2015 18:15:05,6.2874665258914435
13/06/2015 18:15:05,8.095545194259527
14/06/2015 18:15:05,8.403593600764088
15/06/2015 18:15:05,7.286461943588025
16/06/2015 18:15:05,6.117240962496172
17/06/2015 18:15:05,6.679454791509342
18/06/2015 18:15:05,7.872716207244203
19/06/2015 18:15:05,7.965465199712987
20/06/2015 18:15:05,7.1706301675393584
21/06/2015 18:15:05,8.143214696884971
22/06/2015 18:15:05,8.204467831967653
23/06/2015 18:15:05,6.812222834737374
24/06/2015 18:15:05,7.969409195342052
25/06/2015 18:15:05,8.572834137775855
26/06/2015 18:15:05,7.754621411276375
27/06/2015 18:15:05,7.342522686358794
28/06/2015 18:15:05,9.396298495240046
29/06/2015 18:15:05,7.458905899128238
30/06/2015 18:15:05,6.346402824104212
01/07/2015 18:15:05,6.232808762432331
02/07/2015 18:15:05,6.624519683993892
03/07/2015 18:15:05,7.488833737960248
04/07/2015 18:15:05,8.786112151167877
05/07/2015 18:15:05,9.703301020508485
06/07/2015 18:15:05,7.708860690255106
07/07/2015 18:15:05,4.955509530955175
08/07/2015 18:15:05,5.247739746532282
09/07/2015 18:15:05,5.0491691328084105
10/07/2015 18:15:05,5.268977793525948
11/07/2015 18:15:05,6.25977850534803
12/07/2015 18:15:05,5.280167929311431
13/07/2015 18:15:05,6.008451813166271
14/07/2015 18:15:05,8.570289206145004
15/07/2015 18:15:05,9.222691678927578
16/07/2015 18:15:05,8.303426000773205
17/07/2015 18:15:05,8.534119680130116
18/07/2015 18:15:05,9.323358398898995
19/07/2015 18:15:05,7.367567344756132
20/07/2015 18:15:05,8.993212735681253
21/07/2015 18:15:05,7.977872202452845
22/07/2015 18:15:05,6.968601952277657
23/07/2015 18:15:05,9.299677725798066
24/07/2015 18:15:05,11.044568146233114
25/07/2015 18:15:05,10.41384711141289
26/07/2015 18:15:05,11.31168733965421
27/07/2015 18:15:05,10.202241424221466
28/07/2015 18:15:05,8.994595782373182
29/07/2015 18:15:05,8.029761738683504
30/07/2015 18:15:05,7.439733427077646
31/07/2015 18:15:05,7.4817612990122715
01/08/2015 18:15:05,7.113695112609163
02/08/2015 18:15:05,11.19629122211445
03/08/2015 18:15:05,8.872795293522266
04/08/2015 18:15:05,7.8036302262675274
05/08/2015 18:15:05,6.910653378990525
06/08/2015 18:15:05,7.393153652240857
07/08/2015 18:15:05,8.021441142967157
08/08/2015 18:15:05,10.204230224095001
09/08/2015 18:15:05,10.18456386768448
10/08/2015 18:15:05,10.499720560865873
11/08/2015 18:15:05,9.665577773406431
